nameFirst,nameLast,yearID,lgID,teamID,batting_average
Manny,Ramirez,2005,AL,BOS,0.2924187725631769
Manny,Ramirez,2006,AL,BOS,0.3207126948775056
Manny,Ramirez,2007,AL,BOS,0.29606625258799174
Manny,Ramirez,2008,AL,BOS,0.29863013698630136
Manny,Ramirez,2008,NL,LAN,0.39572192513368987
Manny,Ramirez,2009,NL,LAN,0.2897727272727273
Manny,Ramirez,2010,NL,LAN,0.3112244897959184
Rafael,Ramirez,1980,NL,ATL,0.26666666666666666
Rafael,Ramirez,1981,NL,ATL,0.2182410423452769
Rafael,Ramirez,1982,NL,ATL,0.277504105090312
Rafael,Ramirez,1983,NL,ATL,0.297427652733119
Rafael,Ramirez,1984,NL,ATL,0.2656514382402707
Rafael,Ramirez,1985,NL,ATL,0.2482394366197183
Rafael,Ramirez,1986,NL,ATL,0.2399193548387097
Rafael,Ramirez,1987,NL,ATL,0.26256983240223464
Rafael,Ramirez,1988,NL,HOU,0.2756183745583039
Rafael,Ramirez,1989,NL,HOU,0.24581005586592178
Rafael,Ramirez,1990,NL,HOU,0.2606741573033708
Rafael,Ramirez,1991,NL,HOU,0.23605150214592274
Rafael,Ramirez,1992,NL,HOU,0.25
Domingo,Ramos,1983,AL,SEA,0.28346456692913385
Domingo,Ramos,1985,AL,SEA,0.19642857142857142
Domingo,Ramos,1987,AL,SEA,0.3106796116504854
Domingo,Ramos,1989,NL,CHN,0.26256983240223464
Domingo,Ramos,1990,NL,CHN,0.26548672566371684
Heliot,Ramos,2024,NL,SFN,0.2694736842105263
Wilson,Ramos,2011,NL,WAS,0.26735218508997427
Wilson,Ramos,2013,NL,WAS,0.27177700348432055
Wilson,Ramos,2014,NL,WAS,0.2668621700879765
Wilson,Ramos,2015,NL,WAS,0.2294736842105263
Wilson,Ramos,2016,NL,WAS,0.3070539419087137
Wilson,Ramos,2017,AL,TBA,0.25961538461538464
Wilson,Ramos,2018,AL,TBA,0.29692832764505117
Wilson,Ramos,2019,NL,NYN,0.28752642706131076
Wilson,Ramos,2020,NL,NYN,0.23943661971830985
Wilson,Ramos,2021,AL,DET,0.2
Bill,Ramsey,1945,NL,BSN,0.291970802919708
Mike,Ramsey,1980,NL,SLN,0.2619047619047619
Mike,Ramsey,1981,NL,SLN,0.25806451612903225
Mike,Ramsey,1982,NL,SLN,0.23046875
Mike,Ramsey,1983,NL,SLN,0.26285714285714284
Mike,Ramsey,1987,NL,LAN,0.232
Toad,Ramsey,1886,AA,LS2,0.24066390041493776
Toad,Ramsey,1887,AA,LS2,0.19111111111111112
Toad,Ramsey,1888,AA,LS2,0.11971830985915492
Toad,Ramsey,1890,AA,SL4,0.22758620689655173
Bob,Randall,1976,AL,MIN,0.2673684210526316
Bob,Randall,1977,AL,MIN,0.238562091503268
Bob,Randall,1978,AL,MIN,0.2696969696969697
Bob,Randall,1979,AL,MIN,0.24623115577889448
Joe,Randa,1996,AL,KCA,0.3026706231454006
Joe,Randa,1997,NL,PIT,0.30248306997742663
Joe,Randa,1998,AL,DET,0.2543478260869565
Joe,Randa,1999,AL,KCA,0.31369426751592355
Joe,Randa,2000,AL,KCA,0.30392156862745096
Joe,Randa,2001,AL,KCA,0.25301204819277107
Joe,Randa,2002,AL,KCA,0.28233151183970856
Joe,Randa,2003,AL,KCA,0.2908366533864542
Joe,Randa,2004,AL,KCA,0.2865979381443299
Joe,Randa,2005,NL,CIN,0.2891566265060241
Joe,Randa,2005,NL,SDN,0.2556053811659193
Joe,Randa,2006,NL,PIT,0.2669902912621359
Newt,Randall,1907,NL,BSN,0.2131782945736434
Dick,Rand,1957,NL,PIT,0.21904761904761905
Lenny,Randle,1971,AL,WS2,0.2186046511627907
Lenny,Randle,1972,AL,TEX,0.1927710843373494
Lenny,Randle,1974,AL,TEX,0.3019230769230769
Lenny,Randle,1975,AL,TEX,0.2762063227953411
Lenny,Randle,1976,AL,TEX,0.22448979591836735
Lenny,Randle,1977,NL,NYN,0.30409356725146197
Lenny,Randle,1978,NL,NYN,0.2334096109839817
Lenny,Randle,1980,NL,CHN,0.27607361963190186
Lenny,Randle,1981,AL,SEA,0.23076923076923078
Willie,Randolph,1976,AL,NYA,0.26744186046511625
Willie,Randolph,1977,AL,NYA,0.27404718693284935
Willie,Randolph,1978,AL,NYA,0.2785571142284569
Willie,Randolph,1979,AL,NYA,0.2700348432055749
Willie,Randolph,1980,AL,NYA,0.29434697855750486
Willie,Randolph,1981,AL,NYA,0.23249299719887956
Willie,Randolph,1982,AL,NYA,0.28028933092224234
Willie,Randolph,1983,AL,NYA,0.2785714285714286
Willie,Randolph,1984,AL,NYA,0.2872340425531915
Willie,Randolph,1985,AL,NYA,0.27565392354124746
Willie,Randolph,1986,AL,NYA,0.2764227642276423
Willie,Randolph,1987,AL,NYA,0.3051224944320713
Willie,Randolph,1988,AL,NYA,0.2301980198019802
Willie,Randolph,1989,NL,LAN,0.28233151183970856
Willie,Randolph,1990,AL,OAK,0.2568493150684932
Willie,Randolph,1991,AL,ML4,0.3271461716937355
Willie,Randolph,1992,NL,NYN,0.2517482517482518
Merritt,Ranew,1962,NL,HOU,0.23394495412844038
Merritt,Ranew,1963,NL,CHN,0.33766233766233766
Cody,Ransom,2012,NL,MIL,0.19642857142857142
Cody,Ransom,2013,NL,CHN,0.20253164556962025
Goldie,Rapp,1921,NL,NY1,0.2154696132596685
Goldie,Rapp,1921,NL,PHI,0.27722772277227725
Goldie,Rapp,1922,NL,PHI,0.25298804780876494
Goldie,Rapp,1923,NL,PHI,0.26256983240223464
Bill,Rariden,1910,NL,BSN,0.22627737226277372
Bill,Rariden,1911,NL,BSN,0.22764227642276422
Bill,Rariden,1912,NL,BSN,0.22267206477732793
Bill,Rariden,1913,NL,BSN,0.23577235772357724
Bill,Rariden,1914,FL,IND,0.23484848484848486
Bill,Rariden,1915,FL,NEW,0.2702702702702703
Bill,Rariden,1916,NL,NY1,0.2222222222222222
Bill,Rariden,1917,NL,NY1,0.2706766917293233
Bill,Rariden,1918,NL,NY1,0.22404371584699453
Bill,Rariden,1919,NL,CIN,0.21559633027522937
Bill,Rariden,1920,NL,CIN,0.24752475247524752
Colby,Rasmus,2009,NL,SLN,0.2510548523206751
Colby,Rasmus,2010,NL,SLN,0.27586206896551724
Colby,Rasmus,2011,NL,SLN,0.2455621301775148
Colby,Rasmus,2011,AL,TOR,0.17293233082706766
Colby,Rasmus,2012,AL,TOR,0.22300884955752212
Colby,Rasmus,2013,AL,TOR,0.27577937649880097
Colby,Rasmus,2014,AL,TOR,0.2254335260115607
Colby,Rasmus,2015,AL,HOU,0.23842592592592593
Colby,Rasmus,2016,AL,HOU,0.20596205962059622
Colby,Rasmus,2017,AL,TBA,0.2809917355371901
Morrie,Rath,1912,AL,CHA,0.272419627749577
Morrie,Rath,1913,AL,CHA,0.2
Morrie,Rath,1919,NL,CIN,0.2644320297951583
Morrie,Rath,1920,NL,CIN,0.26679841897233203
Paul,Ratliff,1970,AL,MIN,0.2684563758389262
Johnny,Rawlings,1914,FL,KCF,0.21243523316062177
Johnny,Rawlings,1915,FL,KCF,0.21553884711779447
Johnny,Rawlings,1917,NL,BSN,0.2560646900269542
Johnny,Rawlings,1918,NL,BSN,0.2073170731707317
Johnny,Rawlings,1919,NL,BSN,0.2545454545454545
Johnny,Rawlings,1920,NL,PHI,0.234375
Johnny,Rawlings,1921,NL,NY1,0.2671009771986971
Johnny,Rawlings,1921,NL,PHI,0.29133858267716534
Johnny,Rawlings,1922,NL,NY1,0.2824675324675325
Johnny,Rawlings,1923,NL,PIT,0.2841648590021692
Johnny,Rawlings,1925,NL,PIT,0.2818181818181818
Johnny,Rawlings,1926,NL,PIT,0.23204419889502761
Floyd,Rayford,1983,NL,SLN,0.21153846153846154
Floyd,Rayford,1984,AL,BAL,0.256
Floyd,Rayford,1985,AL,BAL,0.3064066852367688
Floyd,Rayford,1986,AL,BAL,0.1761904761904762
Irv,Ray,1888,NL,BSN,0.24757281553398058
Irv,Ray,1889,AA,BL2,0.33962264150943394
Irv,Ray,1890,AA,BL3,0.3597122302158273
Irv,Ray,1891,AA,BL3,0.27751196172248804
Johnny,Ray,1981,NL,PIT,0.24509803921568626
Johnny,Ray,1982,NL,PIT,0.28129829984544047
Johnny,Ray,1983,NL,PIT,0.2829861111111111
Johnny,Ray,1984,NL,PIT,0.3117117117117117
Johnny,Ray,1985,NL,PIT,0.27441077441077444
Johnny,Ray,1986,NL,PIT,0.3005181347150259
Johnny,Ray,1987,AL,CAL,0.3464566929133858
Johnny,Ray,1987,NL,PIT,0.2733050847457627
Johnny,Ray,1988,AL,CAL,0.30564784053156147
Johnny,Ray,1989,AL,CAL,0.28867924528301886
Johnny,Ray,1990,AL,CAL,0.27722772277227725
Fred,Raymer,1901,NL,CHN,0.23326133909287258
Fred,Raymer,1904,NL,BSN,0.2100238663484487
Fred,Raymer,1905,NL,BSN,0.21084337349397592
Harry,Raymond,1888,AA,LS2,0.21138211382113822
Harry,Raymond,1889,AA,LS2,0.23883495145631067
Harry,Raymond,1890,AA,LS2,0.2591170825335892
Al,Reach,1871,NA,PH1,0.3533834586466165
Al,Reach,1872,NA,PH1,0.19491525423728814
Randy,Ready,1984,AL,ML4,0.18699186991869918
Randy,Ready,1985,AL,ML4,0.26519337016574585
Randy,Ready,1987,NL,SDN,0.30857142857142855
Randy,Ready,1988,NL,SDN,0.26586102719033233
Randy,Ready,1989,NL,PHI,0.26737967914438504
Randy,Ready,1990,NL,PHI,0.24423963133640553
Randy,Ready,1991,NL,PHI,0.24878048780487805
Randy,Ready,1992,AL,OAK,0.2
Randy,Ready,1993,NL,MON,0.2537313432835821
J. T.,Realmuto,2015,NL,MIA,0.2585034013605442
J. T.,Realmuto,2016,NL,MIA,0.3025540275049116
J. T.,Realmuto,2017,NL,MIA,0.2781954887218045
J. T.,Realmuto,2018,NL,MIA,0.27672955974842767
J. T.,Realmuto,2019,NL,PHI,0.275092936802974
J. T.,Realmuto,2020,NL,PHI,0.2658959537572254
J. T.,Realmuto,2021,NL,PHI,0.26260504201680673
J. T.,Realmuto,2022,NL,PHI,0.2757936507936508
J. T.,Realmuto,2023,NL,PHI,0.25153374233128833
J. T.,Realmuto,2024,NL,PHI,0.2657894736842105
Jeff,Reboulet,1992,AL,MIN,0.1897810218978102
Jeff,Reboulet,1993,AL,MIN,0.25833333333333336
Jeff,Reboulet,1994,AL,MIN,0.25925925925925924
Jeff,Reboulet,1995,AL,MIN,0.2916666666666667
Jeff,Reboulet,1996,AL,MIN,0.2222222222222222
Jeff,Reboulet,1997,AL,BAL,0.23684210526315788
Jeff,Reboulet,1998,AL,BAL,0.24603174603174602
Jeff,Reboulet,1999,AL,BAL,0.16233766233766234
Jeff,Reboulet,2000,AL,KCA,0.24175824175824176
Jeff,Reboulet,2001,NL,LAN,0.26635514018691586
Jeff,Reboulet,2003,NL,PIT,0.2413793103448276
John,Reccius,1882,AA,LS2,0.23684210526315788
Phil,Reccius,1884,AA,LS2,0.23954372623574144
Phil,Reccius,1885,AA,LS2,0.24129353233830847
Phil,Reccius,1887,AA,CL3,0.2052401746724891
Anthony,Recker,2013,NL,NYN,0.21481481481481482
Anthony,Recker,2014,NL,NYN,0.20114942528735633
Josh,Reddick,2011,AL,BOS,0.2795275590551181
Josh,Reddick,2012,AL,OAK,0.24222585924713586
Josh,Reddick,2013,AL,OAK,0.22597402597402597
Josh,Reddick,2014,AL,OAK,0.2644628099173554
Josh,Reddick,2015,AL,OAK,0.2718631178707224
Josh,Reddick,2016,NL,LAN,0.25806451612903225
Josh,Reddick,2016,AL,OAK,0.2962962962962963
Josh,Reddick,2017,AL,HOU,0.31446540880503143
Josh,Reddick,2018,AL,HOU,0.24249422632794457
Josh,Reddick,2019,AL,HOU,0.2754491017964072
Josh,Reddick,2020,AL,HOU,0.24468085106382978
Josh,Reddick,2021,NL,ARI,0.2582781456953642
Buck,Redfern,1928,AL,CHA,0.23371647509578544
Tike,Redman,2001,NL,PIT,0.224
Tike,Redman,2003,NL,PIT,0.33043478260869563
Tike,Redman,2004,NL,PIT,0.2802197802197802
Tike,Redman,2005,NL,PIT,0.2507836990595611
Tike,Redman,2007,AL,BAL,0.3181818181818182
Billy,Redmond,1878,NL,ML2,0.22994652406417113
Mike,Redmond,1998,NL,FLO,0.3305084745762712
Mike,Redmond,1999,NL,FLO,0.30165289256198347
Mike,Redmond,2000,NL,FLO,0.2523809523809524
Mike,Redmond,2001,NL,FLO,0.3120567375886525
Mike,Redmond,2002,NL,FLO,0.3046875
Mike,Redmond,2003,NL,FLO,0.24
Mike,Redmond,2004,NL,FLO,0.25609756097560976
Mike,Redmond,2005,AL,MIN,0.3108108108108108
Mike,Redmond,2006,AL,MIN,0.3407821229050279
Mike,Redmond,2007,AL,MIN,0.29411764705882354
Mike,Redmond,2008,AL,MIN,0.2868217054263566
Mike,Redmond,2009,AL,MIN,0.23703703703703705
Gary,Redus,1983,NL,CIN,0.24724061810154527
Gary,Redus,1984,NL,CIN,0.25380710659898476
Gary,Redus,1985,NL,CIN,0.25203252032520324
Gary,Redus,1986,NL,PHI,0.24705882352941178
Gary,Redus,1987,AL,CHA,0.23578947368421052
Gary,Redus,1988,AL,CHA,0.2633587786259542
Gary,Redus,1989,NL,PIT,0.2831541218637993
Gary,Redus,1990,NL,PIT,0.24669603524229075
Gary,Redus,1991,NL,PIT,0.24603174603174602
Gary,Redus,1992,NL,PIT,0.2556818181818182
Gary,Redus,1993,AL,TEX,0.2882882882882883
A. J.,Reed,2016,AL,HOU,0.16393442622950818
Jeff,Reed,1986,AL,MIN,0.23636363636363636
Jeff,Reed,1987,NL,MON,0.21256038647342995
Jeff,Reed,1988,NL,CIN,0.2323943661971831
Jeff,Reed,1988,NL,MON,0.21951219512195122
Jeff,Reed,1989,NL,CIN,0.2229965156794425
Jeff,Reed,1990,NL,CIN,0.25142857142857145
Jeff,Reed,1991,NL,CIN,0.26666666666666666
Jeff,Reed,1993,NL,SFN,0.2605042016806723
Jeff,Reed,1994,NL,SFN,0.17475728155339806
Jeff,Reed,1995,NL,SFN,0.26548672566371684
Jeff,Reed,1996,NL,COL,0.2844574780058651
Jeff,Reed,1997,NL,COL,0.296875
Jeff,Reed,1998,NL,COL,0.28957528957528955
Jeff,Reed,1999,NL,CHN,0.26
Jeff,Reed,1999,NL,COL,0.25471698113207547
Jeff,Reed,2000,NL,CHN,0.21397379912663755
Jeremy,Reed,2005,AL,SEA,0.2540983606557377
Jeremy,Reed,2006,AL,SEA,0.2169811320754717
Jeremy,Reed,2008,AL,SEA,0.2692307692307692
Jeremy,Reed,2009,NL,NYN,0.2422360248447205
Jody,Reed,1988,AL,BOS,0.29289940828402367
Jody,Reed,1989,AL,BOS,0.2881679389312977
Jody,Reed,1990,AL,BOS,0.28929765886287623
Jody,Reed,1991,AL,BOS,0.28317152103559873
Jody,Reed,1992,AL,BOS,0.24727272727272728
Jody,Reed,1993,NL,LAN,0.27640449438202247
Jody,Reed,1994,AL,ML4,0.2706766917293233
Jody,Reed,1995,NL,SDN,0.25617977528089886
Jody,Reed,1996,NL,SDN,0.24444444444444444
Jody,Reed,1997,AL,DET,0.19642857142857142
Milt,Reed,1914,NL,PHI,0.205607476635514
Jimmie,Reese,1930,AL,NYA,0.34574468085106386
Jimmie,Reese,1931,AL,NYA,0.24081632653061225
Jimmie,Reese,1932,NL,SLN,0.26537216828478966
Pee Wee,Reese,1940,NL,BRO,0.2724358974358974
Pee Wee,Reese,1941,NL,BRO,0.22857142857142856
Pee Wee,Reese,1942,NL,BRO,0.2553191489361702
Pee Wee,Reese,1946,NL,BRO,0.28413284132841327
Pee Wee,Reese,1947,NL,BRO,0.28361344537815125
Pee Wee,Reese,1948,NL,BRO,0.27385159010600707
Pee Wee,Reese,1949,NL,BRO,0.2787682333873582
Pee Wee,Reese,1950,NL,BRO,0.2598870056497175
Pee Wee,Reese,1951,NL,BRO,0.2857142857142857
Pee Wee,Reese,1952,NL,BRO,0.27191413237924866
Pee Wee,Reese,1953,NL,BRO,0.27099236641221375
Pee Wee,Reese,1954,NL,BRO,0.30866425992779783
Pee Wee,Reese,1955,NL,BRO,0.2820976491862568
Pee Wee,Reese,1956,NL,BRO,0.256993006993007
Pee Wee,Reese,1957,NL,BRO,0.22424242424242424
Pee Wee,Reese,1958,NL,LAN,0.22448979591836735
Pokey,Reese,1997,NL,CIN,0.21914357682619648
Pokey,Reese,1998,NL,CIN,0.2556390977443609
Pokey,Reese,1999,NL,CIN,0.28547008547008546
Pokey,Reese,2000,NL,CIN,0.2548262548262548
Pokey,Reese,2001,NL,CIN,0.22429906542056074
Pokey,Reese,2002,NL,PIT,0.26365795724465557
Pokey,Reese,2003,NL,PIT,0.21495327102803738
Pokey,Reese,2004,AL,BOS,0.22131147540983606
Andy,Reese,1927,NL,NY1,0.2647887323943662
Andy,Reese,1928,NL,NY1,0.3078817733990148
Andy,Reese,1929,NL,NY1,0.2631578947368421
Andy,Reese,1930,NL,NY1,0.27325581395348836
Rich,Reese,1967,AL,MIN,0.24752475247524752
Rich,Reese,1968,AL,MIN,0.25903614457831325
Rich,Reese,1969,AL,MIN,0.3221957040572792
Rich,Reese,1970,AL,MIN,0.26147704590818366
Rich,Reese,1971,AL,MIN,0.2188449848024316
Rich,Reese,1972,AL,MIN,0.2182741116751269
Rich,Reese,1973,AL,DET,0.13725490196078433
Bobby,Reeves,1927,AL,WS1,0.25526315789473686
Bobby,Reeves,1928,AL,WS1,0.3031161473087819
Bobby,Reeves,1929,AL,BOS,0.24782608695652175
Bobby,Reeves,1930,AL,BOS,0.21691176470588236
Rob,Refsnyder,2016,AL,NYA,0.25
Rob,Refsnyder,2021,AL,MIN,0.2446043165467626
Rob,Refsnyder,2022,AL,BOS,0.30718954248366015
Rob,Refsnyder,2023,AL,BOS,0.24752475247524752
Rob,Refsnyder,2024,AL,BOS,0.28308823529411764
Rudy,Regalado,1954,AL,CLE,0.25
Bill,Regan,1926,AL,BOS,0.2630272952853598
Bill,Regan,1927,AL,BOS,0.27350427350427353
Bill,Regan,1928,AL,BOS,0.26418786692759294
Bill,Regan,1929,AL,BOS,0.2884097035040431
Bill,Regan,1930,AL,BOS,0.26627218934911245
Bill,Regan,1931,NL,PIT,0.20192307692307693
Wally,Rehg,1913,AL,BOS,0.27722772277227725
Wally,Rehg,1914,AL,BOS,0.2185430463576159
Wally,Rehg,1917,NL,BSN,0.2697947214076246
Wally,Rehg,1918,NL,BSN,0.24060150375939848
Dick,Reichle,1923,AL,BOS,0.25761772853185594
Herman,Reich,1949,NL,CHN,0.27979274611398963
Rick,Reichardt,1966,AL,CAL,0.2884012539184953
Rick,Reichardt,1967,AL,CAL,0.26506024096385544
Rick,Reichardt,1968,AL,CAL,0.2546816479400749
Rick,Reichardt,1969,AL,CAL,0.2535496957403651
Rick,Reichardt,1970,AL,WS2,0.2527075812274368
Rick,Reichardt,1971,AL,CHA,0.2782258064516129
Rick,Reichardt,1972,AL,CHA,0.2508591065292096
Rick,Reichardt,1973,AL,CHA,0.27450980392156865
Rick,Reichardt,1973,AL,KCA,0.2204724409448819
Bill,Reidy,1901,AL,MLA,0.14285714285714285
Charlie,Reilley,1879,NL,TRN,0.2288135593220339
Charlie,Reilley,1880,NL,CN1,0.20388349514563106
Charlie,Reilly,1890,AA,CL6,0.2660377358490566
Charlie,Reilly,1891,NL,PIT,0.21927710843373494
Charlie,Reilly,1892,NL,PHI,0.19637462235649547
Charlie,Reilly,1893,NL,PHI,0.24519230769230768
Charlie,Reilly,1894,NL,PHI,0.29411764705882354
Charlie,Reilly,1895,NL,PHI,0.2681564245810056
Charlie,Reilly,1897,NL,WAS,0.27635327635327633
John,Reilly,1880,NL,CN1,0.20588235294117646
John,Reilly,1883,AA,CN2,0.3112128146453089
John,Reilly,1884,AA,CN2,0.3392857142857143
John,Reilly,1885,AA,CN2,0.2966804979253112
John,Reilly,1886,AA,CN2,0.2653061224489796
John,Reilly,1887,AA,CN2,0.308529945553539
John,Reilly,1888,AA,CN2,0.3206831119544592
John,Reilly,1889,AA,CN2,0.25995316159250587
John,Reilly,1890,NL,CIN,0.30018083182640143
John,Reilly,1891,NL,CIN,0.24175824175824176
Kevin,Reimer,1991,AL,TEX,0.26903553299492383
Kevin,Reimer,1992,AL,TEX,0.26720647773279355
Kevin,Reimer,1993,AL,ML4,0.2494279176201373
Nolan,Reimold,2009,AL,BAL,0.27932960893854747
Nolan,Reimold,2010,AL,BAL,0.20689655172413793
Nolan,Reimold,2011,AL,BAL,0.24719101123595505
Nolan,Reimold,2013,AL,BAL,0.1953125
Nolan,Reimold,2015,AL,BAL,0.24705882352941178
Nolan,Reimold,2016,AL,BAL,0.22167487684729065
Charlie,Reipschlager,1883,AA,NY4,0.18620689655172415
Charlie,Reipschlager,1884,AA,NY4,0.24034334763948498
Charlie,Reipschlager,1885,AA,NY4,0.24253731343283583
Charlie,Reipschlager,1886,AA,NY4,0.21120689655172414
Charlie,Reipschlager,1887,AA,CL3,0.21212121212121213
Pete,Reiser,1940,NL,BRO,0.29333333333333333
Pete,Reiser,1941,NL,BRO,0.34328358208955223
Pete,Reiser,1942,NL,BRO,0.3104166666666667
Pete,Reiser,1946,NL,BRO,0.2765957446808511
Pete,Reiser,1947,NL,BRO,0.30927835051546393
Pete,Reiser,1948,NL,BRO,0.23622047244094488
Pete,Reiser,1949,NL,BSN,0.27149321266968324
Pete,Reiser,1951,NL,PIT,0.2714285714285714
Henry,Reitz,1893,NL,BLN,0.2857142857142857
Henry,Reitz,1894,NL,BLN,0.30269058295964124
Henry,Reitz,1895,NL,BLN,0.2938775510204082
Henry,Reitz,1896,NL,BLN,0.28663793103448276
Henry,Reitz,1897,NL,BLN,0.2893081761006289
Henry,Reitz,1898,NL,WAS,0.30265848670756645
Henry,Reitz,1899,NL,PIT,0.2631578947368421
Ken,Reitz,1973,NL,SLN,0.2347417840375587
Ken,Reitz,1974,NL,SLN,0.2711571675302245
Ken,Reitz,1975,NL,SLN,0.2685810810810811
Ken,Reitz,1976,NL,SFN,0.2668977469670711
Ken,Reitz,1977,NL,SLN,0.2606473594548552
Ken,Reitz,1978,NL,SLN,0.2462962962962963
Ken,Reitz,1979,NL,SLN,0.26776859504132233
Ken,Reitz,1980,NL,SLN,0.2695984703632887
Ken,Reitz,1981,NL,CHN,0.2153846153846154
Desi,Relaford,1998,NL,PHI,0.24493927125506074
Desi,Relaford,1999,NL,PHI,0.24170616113744076
Desi,Relaford,2000,NL,PHI,0.22134387351778656
Desi,Relaford,2000,NL,SDN,0.20382165605095542
Desi,Relaford,2001,NL,NYN,0.3023255813953488
Desi,Relaford,2002,AL,SEA,0.2674772036474164
Desi,Relaford,2003,AL,KCA,0.254
Desi,Relaford,2004,AL,KCA,0.22105263157894736
Desi,Relaford,2005,NL,COL,0.22380952380952382
Zach,Remillard,2023,AL,CHA,0.25170068027210885
Jack,Remsen,1872,NA,BR2,0.23636363636363636
Jack,Remsen,1873,NA,BR2,0.2946859903381642
Jack,Remsen,1874,NA,NY2,0.22887323943661972
Jack,Remsen,1875,NA,HR1,0.2681564245810056
Jack,Remsen,1876,NL,HAR,0.27469135802469136
Jack,Remsen,1877,NL,SL3,0.2601626016260163
Jack,Remsen,1878,NL,CHN,0.23214285714285715
Jack,Remsen,1879,NL,CHN,0.21710526315789475
Jack,Remsen,1881,NL,CL2,0.1744186046511628
Jack,Remsen,1884,AA,BR3,0.22259136212624583
Jerry,Remy,1975,AL,CAL,0.2583479789103691
Jerry,Remy,1976,AL,CAL,0.26294820717131473
Jerry,Remy,1977,AL,CAL,0.25217391304347825
Jerry,Remy,1978,AL,BOS,0.27787307032590053
Jerry,Remy,1979,AL,BOS,0.2973856209150327
Jerry,Remy,1980,AL,BOS,0.3130434782608696
Jerry,Remy,1981,AL,BOS,0.30726256983240224
Jerry,Remy,1982,AL,BOS,0.279874213836478
Jerry,Remy,1983,AL,BOS,0.27533783783783783
Jerry,Remy,1984,AL,BOS,0.25
Anthony,Rendon,2013,NL,WAS,0.26495726495726496
Anthony,Rendon,2014,NL,WAS,0.28711256117455136
Anthony,Rendon,2015,NL,WAS,0.26366559485530544
Anthony,Rendon,2016,NL,WAS,0.2698412698412698
Anthony,Rendon,2017,NL,WAS,0.30118110236220474
Anthony,Rendon,2018,NL,WAS,0.30812854442344045
Anthony,Rendon,2019,NL,WAS,0.3192660550458716
Anthony,Rendon,2020,AL,LAA,0.2857142857142857
Anthony,Rendon,2021,AL,LAA,0.23963133640552994
Anthony,Rendon,2022,AL,LAA,0.2289156626506024
Anthony,Rendon,2023,AL,LAA,0.23648648648648649
Anthony,Rendon,2024,AL,LAA,0.21844660194174756
Hunter,Renfroe,2017,NL,SDN,0.23146067415730337
Hunter,Renfroe,2018,NL,SDN,0.24813895781637718
Hunter,Renfroe,2019,NL,SDN,0.2159090909090909
Hunter,Renfroe,2020,AL,TBA,0.1557377049180328
Hunter,Renfroe,2021,AL,BOS,0.2591170825335892
Hunter,Renfroe,2022,NL,MIL,0.2552742616033755
Hunter,Renfroe,2023,AL,LAA,0.24183006535947713
Hunter,Renfroe,2024,AL,KCA,0.22857142857142856
Luis,Rengifo,2019,AL,LAA,0.23809523809523808
Luis,Rengifo,2021,AL,LAA,0.20114942528735633
Luis,Rengifo,2022,AL,LAA,0.26380368098159507
Luis,Rengifo,2023,AL,LAA,0.2639593908629442
Luis,Rengifo,2024,AL,LAA,0.3003533568904594
Rick,Renick,1969,AL,MIN,0.2446043165467626
Rick,Renick,1970,AL,MIN,0.22905027932960895
Bill,Renna,1953,AL,NYA,0.3140495867768595
Bill,Renna,1954,AL,PHA,0.23222748815165878
Bill,Renna,1955,AL,KC1,0.21285140562248997
Tony,Rensa,1930,NL,PHI,0.28488372093023256
Tony,Rensa,1938,AL,CHA,0.24848484848484848
Edgar,Renteria,1996,NL,FLO,0.308584686774942
Edgar,Renteria,1997,NL,FLO,0.2771474878444084
Edgar,Renteria,1998,NL,FLO,0.28239845261121854
Edgar,Renteria,1999,NL,SLN,0.27521367521367524
Edgar,Renteria,2000,NL,SLN,0.2775800711743772
Edgar,Renteria,2001,NL,SLN,0.25963488843813387
Edgar,Renteria,2002,NL,SLN,0.30514705882352944
Edgar,Renteria,2003,NL,SLN,0.33049403747870526
Edgar,Renteria,2004,NL,SLN,0.28668941979522183
Edgar,Renteria,2005,AL,BOS,0.27608346709470305
Edgar,Renteria,2006,NL,ATL,0.29264214046822745
Edgar,Renteria,2007,NL,ATL,0.3319838056680162
Edgar,Renteria,2008,AL,DET,0.27037773359840955
Edgar,Renteria,2009,NL,SFN,0.25
Edgar,Renteria,2010,NL,SFN,0.2757201646090535
Edgar,Renteria,2011,NL,CIN,0.2508361204013378
Rich,Renteria,1993,NL,FLO,0.25475285171102663
Bob,Repass,1942,AL,WS1,0.23938223938223938
Jason,Repko,2005,NL,LAN,0.2210144927536232
Jason,Repko,2006,NL,LAN,0.25384615384615383
Jason,Repko,2010,AL,MIN,0.2283464566929134
Jason,Repko,2011,AL,MIN,0.22556390977443608
Roger,Repoz,1965,AL,NYA,0.22018348623853212
Roger,Repoz,1966,AL,KC1,0.21630094043887146
Roger,Repoz,1967,AL,CAL,0.25
Roger,Repoz,1968,AL,CAL,0.24
Roger,Repoz,1969,AL,CAL,0.1643835616438356
Roger,Repoz,1970,AL,CAL,0.23832923832923833
Roger,Repoz,1971,AL,CAL,0.19865319865319866
Rip,Repulski,1953,NL,SLN,0.2751322751322751
Rip,Repulski,1954,NL,SLN,0.2827140549273021
Rip,Repulski,1955,NL,SLN,0.26953125
Rip,Repulski,1956,NL,SLN,0.2765957446808511
Rip,Repulski,1957,NL,PHI,0.25968992248062017
Rip,Repulski,1958,NL,PHI,0.24369747899159663
